repo,developer,commit,addition,deletion,days_since_last_commit,days_first_to_last_commit,author
rails/rails,Aaron Patterson,0.9981884057971014,0.6420429442431741,0.6420429442431741,0.0002796420581655481,0.6015306122448979,1
rails/rails,Rafael Mendon̤a Fran̤a,0.9326086956521739,0.25271715118847754,0.25271715118847754,0.0002796420581655481,0.45484693877551013,0
rails/rails,Jeremy Kemper,0.7436594202898551,0.7852787841300699,0.7852787841300699,0.012024608501118568,0.9397959183673469,1
rails/rails,David Heinemeier Hansson,0.7277173913043478,1.0,1.0,0.0016778523489932888,1.0,1
rails/rails,Jos̩ Valim,0.5282608695652173,0.6074931518953787,0.6074931518953787,0.07606263982102908,0.6076530612244897,0
rails/rails,Xavier Noria,0.411231884057971,0.3097110541662985,0.3097110541662985,0.012583892617449664,0.6698979591836735,0
rails/rails,Santiago Pastorino,0.33749999999999997,0.21949279844481753,0.21949279844481753,0.0008389261744966444,0.5214285714285714,0
rails/rails,Yves Senn,0.32753623188405795,0.17707873111248565,0.17707873111248565,0.0002796420581655481,0.39719387755102037,0
rails/rails,Carlos Antonio da Silva,0.31612318840579706,0.13581337810373775,0.13581337810373775,0.0002796420581655481,0.5224489795918367,0
rails/rails,Vijay Dev,0.2217391304347826,0.0979058054254661,0.0979058054254661,0.0002796420581655481,0.4395408163265306,0
rails/rails,Jon Leighton,0.2168478260869565,0.27630997614208713,0.27630997614208713,0.15268456375838926,0.5079081632653061,1
rails/rails,Joshua Peek,0.208695652173913,0.3713881770787311,0.3713881770787311,0.04614093959731543,0.6438775510204081,1
rails/rails,Pratik Naik,0.18333333333333332,0.36193337456923214,0.36193337456923214,0.01174496644295302,0.6854591836734694,0
rails/rails,Sean Griffin,0.14456521739130435,0.18423610497481666,0.18423610497481666,0.0002796420581655481,0.22678571428571428,1
rails/rails,Michael Koziarski,0.13749999999999998,0.11920120173190776,0.11920120173190776,0.17645413870246085,0.7599489795918367,0
rails/rails,Guillermo Iguaran,0.1298913043478261,0.05929133162498895,0.05929133162498895,0.0016778523489932888,0.39897959183673465,0
rails/rails,Andrew White,0.11376811594202899,0.07784748608288417,0.07784748608288417,0.0011185682326621924,0.6734693877551019,0
rails/rails,Arun Agrawal,0.10815217391304348,0.05593355129451268,0.05593355129451268,0.0005592841163310962,0.40535714285714286,0
rails/rails,Piotr Sarnacki,0.10652173913043479,0.16020146681982858,0.16020146681982858,0.1638702460850112,0.3301020408163265,1
rails/rails,Emilio Tagua,0.09746376811594203,0.07351771670937528,0.07351771670937528,0.4457494407158837,0.21811224489795916,0
rails/rails,Ryan Bigg,0.09565217391304348,0.037112308915790405,0.037112308915790405,0.008109619686800894,0.6499999999999999,0
rails/rails,Rick Olson,0.08460144927536233,0.12671202615534152,0.12671202615534152,0.753076062639821,0.19566326530612244,0
rails/rails,Akira Matsuda,0.08369565217391305,0.06901122205531503,0.06901122205531503,0.0008389261744966444,0.6474489795918367,0
