repo,developer,commit,addition,deletion,days_since_last_commit,days_first_to_last_commit,author
rails/rails,Mislav MarohniÄ,-0.1724295528926409,-0.22096101106091093,-0.22096101106091093,1.3196174569111965,-0.1358656836605288,0
rails/rails,CassioMarques,-0.17423410863645583,-0.1857547102370244,-0.1857547102370244,1.9618015874537051,-1.046770972542015,0
rails/rails,Cristian Bica,-0.17423410863645583,-0.0371058845361701,-0.0371058845361701,-1.041087586350701,-0.6520889105015432,0
rails/rails,Eloy Duran,-0.17423410863645583,-0.20433581344963117,-0.20433581344963117,1.571581049377573,-0.5436166881526718,0
rails/rails,James Miller,-0.17964777586790062,-0.23758620867219069,-0.23758620867219069,0.10890009208558184,0.9031152412473356,0
rails/rails,brainopia,-0.18145233161171556,-0.17108541822707166,-0.17108541822707166,-0.8963700358059103,0.8364636347438121,0
rails/rails,Ben Orenstein,-0.1850614430993454,-0.25616731188479747,-0.25616731188479747,0.5882769782652009,-0.12802431818952606,0
rails/rails,Ben Woosley,-0.1850614430993454,-0.2062917190509582,-0.2062917190509582,-0.8769882210008044,0.5293434871295378,0
rails/rails,Matt Jones,-0.1850614430993454,-0.17499722942972573,-0.17499722942972573,-0.8278876234945362,1.850613568993501,0
rails/rails,Paul Nikitochkin,-0.1850614430993454,-0.18966652143967846,-0.18966652143967846,-0.4893519248986866,-0.6416337565402062,0
rails/rails,gbuesing,-0.1850614430993454,0.9007508513001408,0.9007508513001408,-0.05907563622533587,1.4493970357271937,0
rails/rails,rohit,-0.1850614430993454,-0.20726967185162173,-0.20726967185162173,-0.7762027840142538,1.0403391369898836,0
rails/rails,Aditya Kapoor,-0.1886705545869753,-0.24247597267550827,-0.24247597267550827,-1.082435457934927,-0.6194165543723651,0
rails/rails,Greg Ose,-0.1886705545869753,-0.29919723511399215,-0.29919723511399215,0.00036192917698885834,-1.214053435923407,0
rails/rails,Hendy Tanata,-0.1886705545869753,-0.23563030307086366,-0.23563030307086366,-0.9829421419353833,0.7057742102270996,0
rails/rails,Waynn Lue,-0.1886705545869753,-0.25616731188479747,-0.25616731188479747,-0.9596839641692562,0.67832943107859,0
rails/rails,Mikhail Dieterle,-0.1904751103307902,-0.2502995950808164,-0.2502995950808164,-0.9235045765330585,0.6169054015557351,0
rails/rails,Ray Baxter,-0.1904751103307902,-0.27377046229674074,-0.27377046229674074,0.7833872473032668,-0.8324403163346065,0
rails/rails,David Chelimsky,-0.19227966607460514,-0.19455628544299602,-0.19455628544299602,-0.1624453151859006,0.48098840005835414,0
rails/rails,miloops,-0.19227966607460514,0.587805955087816,0.587805955087816,0.9759132743673187,0.1751751466892469,0
rails/rails,Jeffrey Hardy,-0.19588877756223502,-0.25421140628347044,-0.25421140628347044,-1.021705771545595,2.089775215859085,0
rails/rails,Zuhao Wan,-0.19588877756223502,-0.22878463346621905,-0.22878463346621905,-0.5759240310281596,-1.0310882416000093,0
