repo,developer,commit,addition,deletion,days_since_last_commit,days_first_to_last_commit,author
ipython/ipython,Benjamin Ragan-Kelley,0.9968690206992521,0.9981938591210116,0.9981938591210116,0.0019531249999999996,0.5586148169174,0
ipython/ipython,Thomas Kluyver,0.4847799617324752,0.35099337748344367,0.35099337748344367,0.001171875,0.5041158103888732,0
ipython/ipython,Jonathan Frederic,0.3263176204557314,0.3850520340586565,0.3850520340586565,0.005078124999999999,0.2557479420948056,0
ipython/ipython,Fernando Perez,0.3148373630196556,0.2950890169433215,0.2950890169433215,0.06953124999999999,1.0,0
ipython/ipython,Matthias Bussonnier,0.31153244042442163,0.24202287778446718,0.24202287778446718,0.0,0.4084586999716151,0
ipython/ipython,Brian E. Granger,0.3061401982953557,0.6914079298185258,0.6914079298185258,0.07890625,0.7524836786829406,0
ipython/ipython,Ville M. Vainio,0.13637154287702208,0.13933086780768902,0.13933086780768902,0.8964843749999999,0.345444223673006,0
ipython/ipython,Paul Ivanov,0.11097582188206645,0.07826610475617098,0.07826610475617098,0.1390625,0.42832812943514054,0
ipython/ipython,Evan Patterson,0.04679074621673335,0.04566956222585362,0.04566956222585362,0.41445312500000003,0.22934998580755042,0
ipython/ipython,Bradley M. Froehle,0.03391894242476953,0.02399587167799088,0.02399587167799088,0.28632812499999993,0.17655407323304004,0
ipython/ipython,Jessica B. Hamrick,0.03357105583579753,0.023307818009804762,0.023307818009804762,0.054296874999999994,0.18365029804144198,0
ipython/ipython,Jason Grout,0.03130979300747957,0.025113958888793322,0.025113958888793322,0.012499999999999999,0.4354243542435425,0
ipython/ipython,DamiÃ¡n Avila,0.030266133240563577,0.03706889137352714,0.03706889137352714,0.08242187499999999,0.22253760999148456,0
ipython/ipython,Gael Varoquaux,0.028178813706731604,0.025974025974025972,0.025974025974025972,0.8656249999999999,0.20295202952029523,0
ipython/ipython,Sylvain Corlay,0.020525308749347715,0.022619764341618647,0.022619764341618647,0.028125,0.147033778030088,0
ipython/ipython,Takafumi Arakaki,0.020351365454861717,0.012384966027350132,0.012384966027350132,0.32031249999999994,0.11637808685779166,0
ipython/ipython,Walter Doerwald,0.01669855627065577,0.013761073363722369,0.013761073363722369,0.48515625,0.6128299744535908,0
ipython/ipython,JÃ¶rgen Stenarson,0.016176726387197773,0.011782919067687279,0.011782919067687279,0.29804687499999993,0.7774623900085156,0
ipython/ipython,Kyle Kelley,0.013219690380935815,0.004902382385826094,0.004902382385826094,0.023828124999999995,0.23247232472324725,0
ipython/ipython,Scott Sanderson,0.009914767785701863,0.008170637309710158,0.008170637309710158,0.05742187499999999,0.057905194436559754,0
ipython/ipython,Laurent DufrÃ©chou,0.009740824491215863,0.007396576933000774,0.007396576933000774,0.9175781249999998,0.12489355662787398,0
ipython/ipython,Zachary Sailer,0.007479561662897896,0.017803388664315817,0.017803388664315817,0.2640625,0.016747090547828556,0
ipython/ipython,Robert Kern,0.006261958601495913,0.00481637567730283,0.00481637567730283,0.33593749999999994,0.5569117229633835,0
ipython/ipython,Barry Wark,0.005914072012523917,0.007052550098907714,0.007052550098907714,0.9996093749999999,0.020153278455861484,0
ipython/ipython,Julian Taylor,0.005914072012523917,0.006278489722198331,0.006278489722198331,0.21484374999999994,0.2690888447346012,0
ipython/ipython,Stefan van der Walt,0.005392242129065925,0.008170637309710158,0.008170637309710158,0.45625,0.415271075787681,0
ipython/ipython,David P. Sanders,0.0036528091842059495,0.002064161004558355,0.002064161004558355,0.259765625,0.028952597218279877,0
ipython/ipython,Jonathan Taylor,0.0036528091842059495,0.0025802012556979444,0.0025802012556979444,0.457421875,0.002554640931024695,0
ipython/ipython,Gordon Ball,0.0029570360062619594,0.0024081878386514144,0.0024081878386514144,0.12773437499999998,0.02781720124893557,0
ipython/ipython,Greg Caporaso,0.0029570360062619594,0.001806140878988561,0.001806140878988561,0.36718749999999994,0.04428044280442805,0
ipython/ipython,chebeei,0.0029570360062619594,0.001806140878988561,0.001806140878988561,0.030078124999999997,0.4022140221402214,0
ipython/ipython,David Warde-Farley,0.002435206122803966,0.005074395802872624,0.005074395802872624,0.39062499999999994,0.26880499574226513,0
ipython/ipython,Thomas Spura,0.002435206122803966,0.009202717811989334,0.009202717811989334,0.153515625,0.415271075787681,0
ipython/ipython,Doug Blank,0.0022612628283179685,0.002236174421604885,0.002236174421604885,0.08632812499999999,0.10190178824865173,0
ipython/ipython,Pablo de Oliveira,0.0017394329448599758,0.002236174421604885,0.002236174421604885,0.258984375,0.011921657678115243,0
ipython/ipython,Nicholas Bollweg,0.0012176030614019834,0.0038703018835469162,0.0038703018835469162,0.0625,0.03746806698836219,0
ipython/ipython,Mathieu,0.0010436597669159857,0.0014621140448955018,0.0014621140448955018,0.06562499999999999,0.016747090547828556,0
ipython/ipython,Daniel B. Vasquez,0.0006957731779439902,0.0005160402511395887,0.0005160402511395887,0.190625,0.024978711325574797,0
ipython/ipython,Jan Schulz,0.0006957731779439902,0.00017201341704652957,0.00017201341704652957,0.06484374999999999,0.26369571388021573,0
ipython/ipython,Julia Evans,0.0006957731779439902,0.0029242280897910033,0.0029242280897910033,0.165625,0.020153278455861484,0
ipython/ipython,Jens Hedegaard Nielsen,0.0005218298834579932,0.00025802012556979455,0.00025802012556979455,0.29687499999999994,0.23162077774623901,0
ipython/ipython,Erik Tollerud,0.00034788658897199547,0.0011180872108024424,0.0011180872108024424,0.186328125,0.3655975021288675,0
ipython/ipython,Jakob Gager,0.00034788658897199547,0.0007740603767093832,0.0007740603767093832,0.06874999999999999,0.23531081464660802,0
ipython/ipython,Manuel Riel,0.00034788658897199547,0.0,0.0,0.125,0.0008515469770082317,0
ipython/ipython,Nicolas Rougier,0.00034788658897199547,0.00025802012556979455,0.00025802012556979455,0.561328125,0.06131138234459268,0
ipython/ipython,Satrajit Ghosh,0.00017394329448599773,0.0005160402511395887,0.0005160402511395887,0.56875,0.07266534203803576,0
ipython/ipython,Aaron Meurer,0.0,0.00034402683409305915,0.00034402683409305915,0.0031249999999999997,0.36389440817485097,0
ipython/ipython,Kester Tong,0.0,0.0016341274619420315,0.0016341274619420315,0.11484375000000001,0.0,0
ipython/ipython,Omar AndrÃ©s Zapata Mesa,0.0,0.00043003354261632413,0.00043003354261632413,0.5304687499999999,0.16974169741697417,0
