11627	23254
4102	8204
4498	8996
3452	6904
2835	5670
8060	16120
1641	3282
931	1862
552	1104
300	600
292	584
313	626
452	904
323	646
284	568
165	330
181	362
158	316
78	156
116	232
107	214
228	456
77	154
103	206
94	188
116	232
45	90
51	102
49	98
42	84
42	84
80	160
128	256
47	94
47	94
66	132
38	76
27	54
23	46
55	110
24	48
34	68
30	60
21	42
24	48
27	54
25	50
40	80
26	52
