4136	8272
745	1490
206	412
220	440
86	172
	
132	264
	
51	102
142	284
92	184
	
38	76
60	120
87	174
55	110
61	122
62	124
17	34
23	46
27	54
24	48
31	62
29	58
20	40
38	76
25	50
13	26
39	78
	
19	38
16	32
	
18	36
65	130
33	66
9	18
	
12	24
13	26
14	28
22	44
20	40
22	44
25	50
	
	
11	22
	
12	24
12	24
70	140
31	62
29	58
10	20
12	24
15	30
